,0,1,2,3,4,5,6,7,8
3166,43,0,83,0,44,31,40,39,0
3167,86,4,89,0,2,-7,3,86,84
3168,37,0,79,0,34,-2,43,46,2
3169,43,5,86,0,42,0,43,44,2
3170,49,-5,88,0,50,3,39,39,0
3171,39,-4,83,5,38,0,44,44,0
3172,41,5,86,0,42,12,45,45,0
3173,41,-1,77,0,42,23,37,36,0
3174,79,0,84,0,-38,0,4,123,118
3175,45,-1,82,0,46,14,37,35,0
3176,51,0,80,0,50,-8,29,31,2
3177,37,0,95,-2,18,0,57,77,20
3178,56,0,80,0,54,-9,24,26,2
3179,51,0,84,0,52,10,33,32,0
3180,37,0,76,5,26,0,39,50,10
3181,59,0,84,0,56,-10,25,27,2
3182,51,0,84,0,52,28,33,32,0
3183,51,2,102,0,52,4,51,50,0
3184,81,-2,84,0,-20,23,4,105,102
3185,43,0,85,0,44,18,42,41,0
3186,45,0,86,-1,46,11,41,40,0
3187,51,-1,81,0,50,-3,30,32,2
3188,37,0,80,0,20,10,43,59,16
3189,47,0,79,7,46,0,31,32,0
3190,49,0,88,0,46,-5,39,41,2
3191,44,0,83,0,42,-16,40,42,2
3192,79,4,83,1,-42,-23,4,127,122
3193,55,0,80,-1,54,0,25,26,0
3194,106,-5,108,-1,70,0,1,38,36
3195,38,0,77,0,36,-23,39,41,2
3196,55,0,95,-3,54,-5,40,41,2
3197,55,-5,81,0,54,0,26,26,0
3198,51,-1,102,0,52,0,51,50,0
3199,46,2,79,2,46,1,33,32,0
3200,56,1,86,0,56,8,30,29,0
3201,37,0,107,0,28,-5,70,78,8
3202,41,-1,81,0,38,-21,41,43,2
3203,45,-4,83,0,46,11,37,36,0
3204,49,0,80,0,50,15,31,31,0
3205,44,0,95,0,44,1,52,51,0
3206,37,0,99,0,30,1,61,68,6
3207,45,0,85,0,44,224,41,41,0
3208,56,1,83,0,54,-3,27,29,2
3209,37,0,79,0,34,16,42,45,4
3210,37,0,79,0,28,-6,42,50,8
3211,56,-2,86,0,56,3,31,30,0
3212,41,3,81,1,38,0,41,43,2
3213,51,0,79,8,52,5,27,27,0
3214,42,1,84,0,42,0,43,43,0
3215,40,0,79,0,38,0,39,41,2
3216,46,1,81,0,46,10,35,35,0
3217,44,0,84,0,42,-30,40,43,2
3218,37,0,82,3,-4,-25,45,87,42
3219,45,0,80,0,46,21,35,34,0
3220,44,-1,108,0,44,0,63,64,0
3221,37,0,76,0,36,8,39,40,2
3222,51,1,81,0,52,1,29,29,0
3223,37,0,75,-2,28,-3,38,46,8
3224,80,0,84,0,-20,0,4,105,100
3225,54,-5,80,0,54,0,26,26,0
3226,38,0,76,0,36,-25,38,40,2
3227,37,0,97,0,34,-15,60,64,4
3228,53,0,81,0,54,11,28,27,0
3229,41,0,84,0,38,-18,43,45,2
3230,45,2,74,0,44,0,29,30,2
3231,37,0,92,1,8,14,54,84,30
3232,41,-2,76,-1,42,0,35,35,0
3233,41,1,78,0,38,-9,37,39,2
3234,55,-2,108,0,54,0,53,54,0
3235,37,0,78,-2,12,-5,41,65,24
3236,37,-4,90,-1,6,-35,53,85,32
3237,37,0,82,0,26,19,45,56,12
3238,45,-14,81,0,44,0,36,37,2
3239,42,-3,97,-2,42,0,55,55,0
3240,53,0,84,0,52,-9,31,32,2
3241,47,0,88,-2,46,0,41,41,0
3242,37,0,79,-2,12,-5,43,66,24
3243,45,0,77,0,46,20,31,30,0
3244,40,3,83,0,38,0,43,44,2
3245,49,0,88,3,46,-9,40,42,2
3246,38,2,77,0,38,11,40,39,0
3247,46,0,88,-1,46,13,43,42,0
3248,37,0,78,0,10,24,41,68,26
3249,37,1,94,0,8,-5,57,86,30
3250,55,0,79,0,54,-8,24,25,2
3251,41,-2,80,0,42,15,39,39,0
3252,44,0,79,0,44,9,36,35,0
3253,41,0,97,0,38,-7,57,59,2
3254,37,0,93,0,12,10,55,80,24
3255,53,1,87,0,54,0,34,33,0
3256,37,1,97,0,34,18,60,64,4
3257,46,0,79,2,46,10,34,33,0
3258,104,6,105,7,72,11,1,33,32
3259,37,-2,77,0,38,7,39,38,0
3260,37,0,79,0,8,7,42,71,30
3261,37,0,75,0,26,-12,38,49,10
3262,41,1,108,0,42,8,66,66,0
3263,47,-2,77,0,46,0,30,31,0
3264,105,2,106,1,70,0,1,36,34
3265,37,0,76,0,24,-21,40,53,14
3266,54,-4,84,0,54,0,31,30,0
3267,44,3,77,0,42,-29,33,35,2
3268,37,-4,76,0,20,0,39,55,16
3269,65,5,113,0,64,0,48,48,0
3270,46,0,81,-1,46,2,35,34,0
3271,37,0,78,0,16,6,41,63,22
3272,37,0,79,4,10,11,42,68,26
3273,37,0,107,0,28,-27,70,78,8
3274,37,0,108,25,28,0,71,79,8
3275,55,0,96,4,54,9,41,42,2
3276,73,9,77,7,-42,-4,4,121,118
3277,51,0,102,0,50,-30,51,53,2
3278,83,4,86,0,-2,0,3,88,86
3279,37,0,106,0,26,-20,68,80,12
3280,56,0,95,0,56,14,40,39,0
3281,37,-24,106,-29,30,-11,69,75,6
3282,37,0,78,0,10,15,41,68,26
3283,57,0,83,0,56,0,26,26,0
3284,37,0,76,-6,36,7,40,40,0
3285,44,0,75,-4,44,11,31,31,0
3286,66,1,113,0,68,16,47,45,0
3287,37,0,80,0,28,-30,43,52,8
3288,44,0,82,0,44,20,38,38,0
3289,37,-3,76,0,38,14,38,37,0
3290,37,0,83,0,2,7,46,81,34
3291,41,-1,83,0,42,0,42,42,0
3292,49,0,82,0,50,17,33,33,0
3293,44,5,85,0,44,12,41,41,0
3294,37,0,78,0,24,15,41,55,14
3295,37,0,77,-5,0,0,41,77,36
3296,101,0,102,0,70,0,1,33,32
3297,45,-2,77,2,44,0,32,33,0
3298,48,0,84,0,46,-1,36,37,2
3299,55,0,98,0,54,16,42,44,2
3300,48,5,79,0,46,0,31,33,2
3301,37,0,78,0,0,-24,42,78,36
3302,43,5,88,0,42,0,45,47,2
3303,37,0,84,0,26,5,47,58,10
3304,37,0,79,0,8,-12,43,72,28
3305,53,4,88,0,54,5,35,34,0
3306,43,0,79,0,44,20,35,35,0
3307,41,0,84,7,38,-1,43,45,2
3308,46,0,80,0,46,11,34,34,0
3309,46,0,76,1,46,18,30,30,0
3310,44,0,88,8,44,2,44,44,0
3311,37,-102,76,1,36,1,39,40,2
3312,37,0,93,0,16,1,55,77,22
3313,37,0,77,0,24,-13,40,54,14
3314,52,0,88,-3,52,-1,35,36,0
3315,37,0,77,0,26,-15,41,52,10
3316,51,4,91,0,50,0,40,42,2
3317,45,-1,86,-3,46,-10,40,39,0
3318,37,0,81,0,26,0,44,55,10
3319,46,5,78,0,46,1,32,32,0
3320,56,0,88,0,56,11,32,31,0
3321,50,3,82,0,50,0,32,33,0
3322,37,0,108,0,36,4,71,72,0
3323,46,2,89,0,46,10,43,42,0
3324,49,0,86,0,46,-11,37,39,2
3325,37,0,80,1,36,-9,43,44,2
3326,37,3,98,0,34,6,61,64,4
3327,43,0,81,0,44,10,38,37,0
3328,53,1,78,0,54,8,25,24,0
3329,46,0,83,-6,46,0,37,37,0
3330,56,1,87,0,56,13,31,30,0
3331,49,1,78,0,50,7,29,29,0
3332,37,0,95,0,10,16,58,84,26
3333,37,-2,108,-4,26,0,71,82,12
3334,46,0,86,-7,46,12,41,40,0
3335,85,0,88,0,0,-22,3,88,86
3336,47,3,93,0,46,0,46,47,0
3337,101,0,102,2,72,14,1,30,28
3338,81,0,84,0,-18,-10,3,103,100
3339,37,0,80,0,8,23,43,72,28
3340,37,0,77,0,-22,-26,41,101,60
3341,51,0,77,0,52,17,26,26,0
3342,38,0,94,0,36,22,56,58,2
3343,41,0,86,5,42,28,46,45,0
3344,40,-4,79,0,38,0,39,40,2
3345,45,0,76,-4,44,0,31,32,2
3346,37,0,77,8,36,0,41,41,0
3347,37,0,81,0,30,3,44,50,6
3348,41,0,106,0,38,-2,65,67,2
3349,41,1,79,0,42,5,38,37,0
3350,37,0,77,0,26,-13,41,52,10
3351,37,0,81,0,12,-16,44,68,24
3352,41,0,78,0,42,19,37,37,0
3353,47,0,88,-5,46,0,41,41,0
3354,37,0,79,0,10,-8,43,69,26
3355,45,0,90,0,44,-6,44,46,2
3356,37,0,104,0,16,-16,67,89,22
3357,46,3,79,0,46,7,33,32,0
3358,64,0,111,8,62,-7,46,49,2
3359,57,-2,91,0,56,0,34,34,0
3360,41,0,108,3,38,-11,67,69,2
3361,60,0,108,-4,60,0,49,49,0
3362,37,0,95,-1,10,0,57,84,28
3363,53,0,79,0,52,-8,26,27,2
3364,43,0,81,-2,42,-4,37,39,2
3365,40,1,107,0,38,0,67,68,2
3366,37,0,76,0,38,8,39,37,0
3367,48,-2,100,0,46,-1,52,54,2
3368,37,0,82,1,24,-3,45,59,14
3369,44,0,86,-1,44,11,42,42,0
3370,38,0,76,0,36,-16,38,40,2
3371,47,-3,84,-3,46,-5,37,37,0
3372,79,0,83,-3,-32,-2,4,117,112
3373,43,0,81,0,42,-5,37,39,2
3374,37,0,77,-1,34,-3,40,44,4
3375,46,1,77,0,46,8,32,31,0
3376,57,1,83,0,56,0,26,26,0
3377,38,5,106,0,38,1,68,67,0
3378,56,0,107,0,54,-12,51,53,2
3379,41,0,77,0,42,20,37,36,0
3380,83,0,86,-1,-4,0,3,92,88
3381,51,2,81,0,52,8,30,30,0
3382,56,0,82,2,54,-22,26,28,2
3383,37,0,75,0,20,6,38,54,16
3384,42,-2,79,-2,42,0,37,37,0
3385,40,-3,79,1,38,0,38,40,2
3386,44,0,88,1,42,-16,44,46,2
3387,45,1,77,0,44,-5,32,34,2
3388,47,0,76,6,46,0,30,30,0
3389,37,0,93,0,10,10,55,82,28
3390,79,0,84,5,-38,0,4,123,118
3391,47,-2,89,0,46,0,41,42,0
3392,37,0,76,3,26,12,39,50,12
3393,82,0,86,-2,-40,0,4,128,124
3394,41,2,107,0,38,0,66,68,2
3395,45,0,77,0,44,-17,31,33,2
3396,45,1,86,0,44,-5,41,42,2
3397,43,0,79,0,42,-13,36,38,2
3398,48,0,82,-1,46,-3,34,35,2
3399,37,0,104,0,24,26,67,81,14
3400,41,0,81,0,38,-23,40,42,2
3401,37,-2,76,0,20,-6,39,55,16
3402,51,0,77,0,50,-11,27,28,2
3403,37,0,77,0,26,6,40,51,10
3404,52,0,85,-5,52,0,33,33,0
3405,37,2,90,-3,6,0,53,85,32
3406,43,-2,77,0,42,-10,34,36,2
3407,41,1,76,0,42,12,34,34,0
3408,106,-5,108,0,70,-24,1,38,36
3409,39,-3,84,0,38,0,45,46,0
3410,41,0,80,0,38,-25,39,41,2
3411,41,0,86,0,38,-14,46,48,2
3412,49,0,83,0,46,-7,34,36,2
3413,51,0,86,0,52,24,35,34,0
3414,43,0,77,0,42,-5,34,35,2
3415,40,3,76,8,38,0,36,37,2
3416,47,3,78,1,46,0,31,32,0
3417,41,2,79,0,38,-20,38,41,2
3418,81,0,85,1,-22,0,4,108,104
3419,76,4,81,0,-42,-16,4,125,120
3420,41,0,81,0,42,11,40,39,0
3421,37,0,80,0,26,6,43,54,12
3422,82,0,86,0,-10,17,3,96,92
3423,55,-3,83,0,54,0,28,28,0
3424,42,-1,81,0,42,0,39,40,0
3425,82,-1,86,0,-12,0,4,99,94
3426,43,0,83,0,44,30,40,39,0
3427,55,0,79,0,54,0,24,24,0
3428,83,-4,88,0,6,0,5,83,78
3429,37,0,77,0,34,-26,41,44,2
3430,49,1,85,0,50,1,36,36,0
3431,48,-2,81,0,46,-1,33,35,2
3432,43,-3,76,0,44,10,32,32,0
3433,50,3,88,-1,50,0,37,39,2
3434,41,-2,86,0,42,11,46,45,0
3435,58,-5,86,0,56,-3,28,30,2
3436,46,2,102,0,46,0,56,56,0
3437,81,0,85,6,-12,1,4,98,94
3438,45,0,80,0,44,-2,35,36,2
3439,37,0,77,0,28,86,40,48,8
3440,49,0,82,0,50,2,33,33,0
3441,42,0,108,0,42,0,66,67,2
3442,37,0,77,0,28,134,40,48,8
3443,39,-1,107,0,38,0,68,68,0
3444,37,0,76,-6,34,0,40,43,2
3445,56,-1,91,-3,54,-8,35,37,2
3446,41,-4,82,3,42,0,41,41,0
3447,54,-1,81,-4,54,-5,27,27,0
3448,56,-3,96,0,54,0,40,42,2
3449,44,-5,77,2,44,0,34,34,0
3450,53,2,79,0,54,28,26,24,0
3451,37,0,76,4,18,-4,40,58,18
3452,37,0,78,0,16,-25,42,63,22
3453,46,2,88,6,44,-26,42,44,2
3454,105,-3,106,-5,70,0,1,36,34
3455,46,0,76,8,46,0,30,30,0
3456,38,-1,91,-1,6,-6,53,86,32
3457,48,0,83,0,46,0,35,36,2
3458,44,2,79,5,44,2,35,35,0
3459,42,0,81,3,42,0,39,39,0
3460,46,0,79,0,44,-21,34,35,2
3461,37,0,80,1,34,0,43,46,4
3462,63,0,112,2,62,0,49,50,0
3463,39,-3,79,-3,38,0,40,40,0
3464,37,0,94,0,12,-6,57,81,24
3465,37,-4,80,0,20,0,43,59,16
3466,53,-73,88,0,6,-30,35,83,48
3467,46,-2,79,4,46,0,33,32,0
3468,37,0,94,6,12,8,57,81,24
3469,45,-4,74,0,44,0,29,30,2
3470,46,1,89,0,46,5,43,42,0
3471,79,-5,83,-2,-32,1092,4,117,112
3472,104,0,106,0,72,3,1,33,32
3473,53,-4,87,0,54,0,34,33,0
3474,37,-4,76,0,36,-19,38,39,2
3475,51,-1,84,0,50,-6,34,35,2
3476,41,0,78,0,38,-13,37,39,2
3477,41,3,81,0,42,5,39,39,0
3478,53,0,90,0,54,15,37,36,0
3479,41,0,79,4,38,0,38,40,2
3480,55,0,96,0,54,15,41,42,0
3481,49,0,100,0,50,23,52,51,0
3482,104,-4,105,-3,72,1,1,33,32
3483,56,-3,92,0,56,0,35,35,0
3484,53,0,81,-6,54,0,27,26,0
3485,51,0,77,0,52,6,26,25,0
3486,39,-1,79,-4,38,-6,40,40,0
3487,51,0,81,0,52,7,30,30,0
3488,37,-4,79,0,24,0,42,55,14
3489,53,0,86,-2,54,2,33,32,0
3490,45,0,77,1,44,0,32,34,2
3491,53,0,104,0,54,1,51,49,0
3492,51,0,77,0,52,30,27,26,0
3493,37,-1,94,0,34,0,57,61,4
3494,43,0,88,-6,44,16,44,44,0
3495,78,0,83,6,-42,0,4,126,122
3496,37,0,97,-4,18,-6,60,79,18
3497,42,-30,76,0,42,0,34,35,2
3498,37,-2,75,0,20,31,38,54,16
3499,48,0,89,0,46,-1,41,42,2
3500,49,2,83,0,46,-6,34,37,2
3501,52,-2,88,0,52,-2,36,37,0
3502,37,0,77,-1,16,-11,40,62,22
3503,39,-4,78,0,0,10,39,78,40
3504,44,1,93,0,44,3,50,50,0
3505,37,0,94,0,8,-14,57,86,30
3506,55,0,82,0,54,23,26,28,2
3507,41,0,87,2,42,13,46,46,0
3508,37,0,78,0,12,9,42,65,24
3509,38,0,76,-2,38,13,38,37,0
3510,46,3,79,0,44,-21,33,35,2
3511,85,0,88,0,0,-2,3,88,86
3512,55,0,95,-1,54,12,40,41,2
3513,37,0,83,1,26,0,46,57,12
3514,43,0,83,8,42,0,39,41,2
3515,45,0,78,0,44,-17,33,34,2
3516,46,2,77,0,46,15,32,31,0
3517,48,0,83,-5,46,0,35,37,2
3518,53,0,86,0,54,5,33,32,0
3519,37,-1,106,-15,28,0,69,78,8
3520,52,0,88,-2,52,0,35,36,0
3521,39,0,86,3,38,0,47,48,0
3522,38,4,82,0,38,0,44,43,0
3523,71,-12,76,-9,-40,4,5,117,112
3524,43,0,81,0,44,22,38,37,0
3525,51,0,78,0,50,-12,27,29,2
3526,81,4,84,0,-14,-16,3,100,96
3527,39,0,76,2,38,0,37,37,0
3528,37,0,76,0,24,13,39,52,14
3529,37,0,76,0,20,-5,39,55,16
3530,37,0,77,0,-10,-2,41,88,46
3531,56,-5,86,0,56,6,30,29,0
3532,42,4,81,-2,42,-4,40,40,0
3533,41,0,78,0,38,-27,37,39,2
3534,76,-3,81,0,-42,0,4,125,120
3535,38,1,76,0,38,17,38,37,0
3536,49,0,77,0,46,-8,28,30,2
3537,50,-4,86,1,50,0,37,37,0
3538,44,3,85,0,44,4,41,41,0
3539,51,0,83,1,52,6,31,31,0
3540,56,0,88,0,54,-4,32,33,2
3541,47,3,79,2,46,0,32,32,0
3542,37,0,79,0,36,4,43,43,0
3543,69,59,82,0,-42,-5,13,126,112
3544,43,0,84,0,44,12,41,41,0
3545,37,0,78,0,10,31,41,68,26
3546,46,2,79,0,46,2,34,33,0
3547,49,0,85,0,46,-8,36,39,2
3548,51,0,82,0,52,25,31,30,0
3549,44,1,84,0,44,20,40,40,0
3550,53,0,86,0,52,-24,33,35,2
3551,37,0,80,0,34,15,43,46,4
3552,44,2,78,0,42,-13,34,37,2
3553,37,0,78,0,-4,21,42,83,42
3554,49,0,88,0,46,-2,40,42,2
3555,45,0,82,0,46,20,37,35,0
3556,42,2,76,0,42,0,34,35,2
3557,41,0,83,0,38,-27,41,44,2
3558,44,0,86,0,42,-25,43,45,2
3559,37,0,78,0,-4,24,42,83,42
3560,44,4,80,0,44,11,36,36,0
3561,37,0,77,3,26,7,40,51,12
3562,43,3,96,-1,42,22,53,55,2
3563,38,1,102,0,36,-13,64,66,2
3564,45,-1,81,-3,46,-8,36,35,0
3565,44,0,83,-3,44,1,39,39,0
3566,46,0,83,-3,46,11,37,37,0
3567,44,0,77,0,42,-23,33,35,2
3568,46,2,88,-6,44,-27,42,44,2
3569,81,0,86,0,-24,-18,4,112,108
3570,46,1,93,0,46,1,48,47,0
3571,38,-2,104,0,38,0,67,66,0
3572,43,0,83,0,42,-7,40,42,2
3573,39,0,83,-1,38,0,43,44,0
3574,51,0,81,0,52,9,30,29,0
3575,41,3,79,0,42,22,38,37,0
3576,41,0,88,0,42,22,48,47,0
3577,45,-3,108,0,44,0,63,64,0
3578,38,0,77,0,36,-16,39,41,2
3579,39,0,85,2,38,0,46,46,0
3580,37,0,77,0,16,-7,40,62,22
3581,102,0,102,-1,72,14,1,30,30
3582,55,0,79,0,54,-6,23,24,2
3583,43,-34,91,0,2,0,48,88,40
3584,41,2,76,0,42,3,34,34,0
3585,37,1,81,1,36,0,43,44,2
3586,37,0,77,0,-20,1,41,98,58
3587,37,0,77,0,8,31,40,69,30
3588,47,0,86,3,46,0,39,40,0
3589,44,3,78,0,44,0,34,34,0
3590,50,4,83,1,50,0,32,33,2
3591,56,0,83,0,56,2,27,26,0
3592,56,-1,83,0,56,0,26,26,0
3593,51,-1,84,2,52,0,33,32,0
3594,51,0,78,0,52,17,27,26,0
3595,80,0,84,-5,-42,0,4,128,124
3596,37,0,79,0,8,-23,42,71,28
3597,40,3,107,0,38,0,67,68,2
3598,44,0,77,7,44,4,33,33,0
3599,37,0,93,0,12,-11,55,80,24
3600,79,-2,83,-3,-40,3,4,124,120
3601,37,0,98,4,34,0,61,64,2
3602,51,4,91,0,52,12,40,39,0
3603,37,0,94,-3,10,2,57,84,28
3604,41,1,80,0,42,7,39,39,0
3605,41,0,86,0,42,13,46,45,0
3606,48,0,88,0,46,-8,40,42,2
3607,44,-1,76,0,44,1,32,32,0
3608,44,4,76,0,42,-14,32,34,2
3609,39,4,76,2,38,0,37,37,0
3610,41,0,80,0,42,6,39,39,0
3611,56,1,83,0,56,0,27,26,0
3612,37,0,79,-1,10,-4,42,68,26
3613,37,0,78,0,12,-16,42,65,24
3614,40,3,106,6,38,0,66,67,2
3615,37,0,79,-1,10,-1,43,69,26
3616,44,3,86,0,42,-9,43,45,2
3617,59,0,87,0,60,27,28,28,0
3618,41,1,108,0,42,4,66,66,0
3619,37,0,79,-3,34,-6,42,46,4
3620,41,4,77,0,42,13,36,36,0
3621,45,0,85,0,46,8,40,39,0
3622,81,1,84,0,-14,8,3,100,96
3623,57,-1,92,5,56,0,34,35,0
3624,37,0,76,0,24,1,39,53,14
3625,79,0,83,0,-28,7,4,112,108
3626,44,0,79,0,44,14,35,35,0
3627,37,-1,81,3,-2,0,44,83,40
3628,37,0,75,0,28,1086,38,46,8
3629,45,0,109,0,44,-12,64,66,2
3630,52,-3,86,0,52,0,34,34,0
3631,41,4,84,0,42,15,43,43,0
3632,103,2,105,9,70,0,2,35,34
3633,53,3,83,0,52,-9,30,31,2
3634,43,5,76,0,42,-4,33,35,2
3635,37,3,108,0,36,0,71,72,2
3636,46,0,82,0,46,12,36,35,0
3637,37,0,95,0,20,9,57,74,16
3638,37,0,95,0,8,-29,57,87,30
3639,72,-9,76,-8,-40,8,4,117,114
3640,37,0,93,3,28,1,56,65,8
3641,85,0,88,-45,0,0,3,88,84
3642,52,0,83,0,52,0,31,31,0
3643,41,0,75,0,42,10,34,34,0
3644,52,0,86,-4,52,0,35,35,0
3645,41,0,79,0,38,-13,38,40,2
3646,48,-4,82,0,46,0,34,35,2
3647,45,0,81,0,46,27,36,35,0
3648,37,0,90,0,30,15,53,59,6
3649,43,6,93,0,42,0,50,52,2
3650,37,0,76,-4,36,3,40,40,0
3651,53,0,81,0,54,234,27,26,0
3652,43,0,77,0,42,-7,34,35,2
3653,45,3,81,0,44,-4,36,37,2
3654,37,0,77,5,36,-16,40,41,2
3655,42,-2,83,0,42,0,41,42,2
3656,59,2,84,0,56,-9,25,27,2
3657,42,0,79,-1,42,0,36,37,2
3658,50,0,84,-4,50,0,34,35,0
3659,37,0,77,4,28,0,41,49,8
3660,79,0,83,-2,-46,0,4,129,126
3661,41,-5,86,0,38,-30,46,48,2
3662,37,0,105,-1,30,0,68,74,6
3663,41,1,86,0,38,0,46,48,2
3664,45,0,84,0,44,-5,38,40,2
3665,56,0,97,0,54,21,40,42,2
3666,44,-1,86,-7,44,0,42,42,0
3667,55,0,91,0,54,-6,35,37,2
3668,37,0,76,-1,24,15,39,52,14
3669,43,0,84,-5,42,0,41,43,2
3670,37,0,76,0,16,18,39,61,22
3671,42,0,84,2,42,0,43,43,0
3672,43,0,80,0,42,-5,37,39,2
3673,41,0,81,0,42,16,40,39,0
3674,46,0,84,0,46,10,39,38,0
3675,49,0,86,0,46,-16,37,39,2
3676,37,1,90,0,24,1,52,66,14
3677,44,2,81,5,42,-16,37,39,2
3678,55,0,84,0,56,31,29,28,0
3679,49,0,84,0,46,-30,35,37,2
3680,37,0,76,0,24,12,40,53,14
3681,43,0,86,-3,42,0,42,44,2
3682,52,2,102,0,52,0,50,51,0
3683,42,-4,87,0,42,0,45,46,0
3684,37,0,79,0,36,-4,41,43,2
3685,45,0,80,1,44,0,35,36,2
3686,45,-2,81,0,46,19,35,34,0
3687,48,0,77,6,46,0,28,30,2
3688,37,0,90,0,30,3,53,59,6
3689,75,4,79,4,-42,0,4,123,120
3690,37,0,77,3,36,6,40,41,0
3691,38,5,75,0,36,-7,37,39,2
3692,53,4,81,0,54,3,27,26,0
3693,43,3,78,2,42,0,35,37,2
3694,37,0,82,0,10,20,45,72,26
3695,40,-4,81,0,38,0,40,42,2
3696,51,1,81,0,52,31,30,29,0
3697,37,3,79,0,28,0,41,50,8
3698,49,0,86,1,46,-12,38,40,2
3699,76,0,81,-1,-40,10,5,122,118
3700,45,0,88,0,44,-19,42,44,2
3701,37,0,76,0,24,0,39,52,14
3702,49,0,89,0,46,-13,40,42,2
3703,51,2,86,0,52,18,35,35,0
3704,38,3,75,0,36,-3,37,39,2
3705,79,0,84,0,-40,11,4,125,120
3706,57,-2,106,-1,56,0,49,49,0
3707,43,0,82,0,42,-11,39,41,2
3708,37,0,77,0,0,-16,40,77,36
3709,37,-4,86,0,36,0,49,50,0
3710,37,-2,86,0,36,-20,48,50,2
3711,42,0,77,0,42,0,35,36,2
3712,51,1,76,-7,50,0,25,27,2
3713,57,0,97,7,56,0,40,40,0
3714,85,0,88,0,6,2,3,83,80
3715,56,-2,86,0,56,1,30,29,0
3716,38,1,102,-6,34,0,65,69,4
3717,37,0,77,0,28,13,40,48,8
3718,49,0,95,0,50,15,47,46,0
3719,44,-2,92,-4,44,0,47,48,0
3720,37,0,77,0,-22,26,41,101,60
3721,37,0,77,0,-14,-1,40,92,52
3722,45,-2,90,0,44,0,45,46,2
3723,37,0,74,0,30,31,37,43,6
3724,37,0,79,-2,36,-2,41,43,2
3725,37,0,79,0,24,-12,42,55,14
3726,37,0,105,0,34,31,68,71,4
3727,48,4,83,-1,46,0,35,37,2
3728,50,-3,78,0,50,0,29,29,0
3729,42,5,88,0,42,0,46,47,0
3730,37,0,78,-6,16,-6,41,63,22
3731,52,5,79,2,52,0,27,27,0
3732,44,0,77,5,44,6,34,34,0
3733,46,0,85,-2,46,-4,39,39,0
3734,37,-5,94,0,36,6,57,58,2
3735,78,0,83,1,-40,10,4,124,120
3736,37,3,81,2,-2,0,43,83,40
3737,44,1,75,0,44,13,31,31,0
3738,45,2,79,0,44,0,34,35,2
3739,43,0,85,0,42,-23,42,44,2
3740,57,0,83,1,56,0,26,26,0
3741,53,0,80,0,54,18,27,26,0
3742,48,-2,84,7,46,0,36,37,2
3743,55,-1,81,0,54,0,27,27,0
3744,45,0,77,0,44,-19,32,34,2
3745,46,0,86,4,46,1,41,40,0
3746,37,0,83,-2,28,1,46,54,8
3747,37,0,97,0,12,13,59,84,24
3748,49,0,78,0,46,-1,29,32,2
3749,37,5,106,0,18,0,68,88,20
3750,37,0,77,5,-12,-1,41,90,50
3751,38,5,93,-3,38,2,55,55,0
3752,45,0,82,8,44,-14,37,38,2
3753,45,-4,83,0,46,15,37,36,0
3754,37,0,104,0,16,-19,67,89,22
3755,42,-3,86,1,42,0,44,45,2
3756,41,0,81,0,38,-23,39,42,2
3757,37,0,79,0,8,8,42,71,28
3758,49,3,88,0,50,3,39,39,0
3759,38,2,90,0,38,19,52,51,0
3760,52,2,77,0,52,0,26,26,0
3761,51,0,84,0,52,4,33,32,0
3762,41,0,85,0,42,11,44,44,0
3763,49,0,77,0,50,15,28,28,0
3764,37,0,79,0,16,2,42,64,22
3765,53,0,83,0,54,8,30,28,0
3766,45,0,81,1,44,-12,35,37,2
3767,85,0,88,0,6,11,3,83,80
3768,56,-3,80,0,54,-29,24,26,2
3769,37,-4184,106,40,34,-10,69,72,4
3770,56,0,86,0,56,6,30,30,0
3771,51,0,109,7,52,0,58,58,0
3772,105,-1,106,-2,70,0,1,36,34
3773,79,0,84,7,-6,205,5,92,88
3774,47,0,90,1,46,0,42,43,0
3775,48,-5,84,0,46,-4,36,38,2
3776,55,5,89,0,54,0,34,35,2
3777,44,1,77,0,44,7,33,33,0
3778,81,0,85,0,-40,9,4,126,122
3779,44,0,87,-4,42,-15,43,46,2
3780,45,-3,79,-5,44,0,34,35,2
3781,40,-5,83,0,38,0,43,44,2
3782,83,0,86,-2,-2,17,3,88,86
3783,38,3,90,0,38,23,52,51,0
3784,43,-1,77,0,42,-4,34,35,2
3785,42,0,76,3,42,0,34,35,2
3786,44,-4,81,0,44,6,37,37,0
3787,48,2,109,-7,46,0,60,62,2
3788,46,0,85,-5,46,3,39,39,0
3789,45,-5,81,0,44,0,36,37,0
3790,49,0,88,0,50,23,39,39,0
3791,44,-249,88,0,44,0,44,44,0
3792,37,1,81,0,36,-2,43,44,2
3793,37,0,80,7,20,0,43,59,16
3794,37,0,74,-1,24,24,37,51,14
3795,41,0,84,0,42,20,43,43,0
3796,55,-2,80,0,54,-5,25,26,2
3797,47,2,102,-1,46,0,55,55,0
3798,37,0,76,0,28,-17,39,47,8
3799,49,0,88,-3,46,-9,39,41,2
3800,45,0,89,0,46,5,44,42,0
3801,44,0,76,0,42,-19,32,35,2
3802,44,-1,77,0,42,-23,34,36,2
3803,41,-2,97,0,38,-6,57,59,2
3804,84,2,86,-5,-4,0,3,92,88
3805,37,0,83,0,30,3,46,52,6
3806,37,0,106,0,26,-23,69,80,12
3807,48,0,84,5,46,0,36,37,2
